Class,dt1,dt2,dt3,dt4,dt5,dt6,dt7,dt8,dt9,dt10,dt11,dt12,dt13,dt14,Acc,LI
1,458,80,50,-87,281,1049,156,1,-34,890,-517,27700,0,177,0.056499407,0.587909917
1,49,-132,0,228,-286,-1619,-570,-5,-322,49,0,2198000,0,335,0.008758433,0.230007496
1,-350,98,150,-579,-1721,1289,207,-5,299,833,0,-55100,0,1372,0.047532468,0.471688312
1,34,0,0,19,12,44,12,0,1,18,-2,-800,0,22,-0.037848606,0.388446215
1,25038,33362,9346,-5510,-49140,2560,-5028,152,8891,37727,-758,4596000,0,74178,-0.031602861,0.666068295
1,75652,21426,-1340,27914,32802,24332,4282,62,9609,6318,-1132,-163500,0,42850,-0.022308164,0.742832652
1,23782,22159,178,23719,-12513,-46385,3634,221,4159,14979,-3,-946000,0,36295,-0.015220029,0.303528288
1,205982,27595,-1466,23189,195348,1355,-18962,-127,-1002,9083,-96709,1167000,203520,10635,-0.009818427,0.639618063
1,30232,21597,1906,-1520,15836,21749,-1547,13,-2765,4885,-5,-43700,0,14396,-0.031394173,0.347336113
1,25238,22718,66,-954,10804,2058,2649,17,1830,5874,-33,1328000,0,14434,-0.013368202,0.5169145
1,16708,8435,837,12676,4697,6027,2685,96,3922,10696,0,5600,0,12011,-0.039309808,0.345173845
1,17678,104,7,2574,13845,19896,776,5,63,1504,0,787100,0,3833,-0.001433993,0.639140227
1,-1137,1420,-7,-5801,-5413,-5270,-2477,8,-2149,2814,0,-298000,0,4277,-0.014388039,0.612273623
1,8377,5125,238,-4276,2529,8420,1381,42,687,3529,0,180400,0,5848,0.027157488,0.423480524
1,5476,5691,783,-683,1645,832,608,37,935,1246,137,371000,0,3831,-0.025849498,0.309464867
1,227,9010,6261,-8706,-3372,822,503,24,364,1978,-4724,-106100,0,3601,-0.037772359,0.550081133
1,7426,1324,110,3314,-1009,5784,717,-36,694,3348,0,-201800,0,8434,-0.03377669,0.392567302
1,5830,1770,119,7330,-3291,-4240,-1735,57,177,8623,0,-24000,0,9121,0.006800303,0.1921109
1,8106,5832,0,2093,2168,-1996,-328,6,-177,885,0,869000,0,5938,-0.05033138,0.452386898
1,8437,5754,-3042,1274,2014,3058,686,11,-532,2389,0,-300900,1471987,6424,-0.057179482,0.441465106
1,-9869,1893,-1,-7043,-5752,-12546,-5845,-1,-4087,-4835,0,-5157300,-5000000,-4117,-0.027607683,0.343399603
1,7510,1726,28,1349,4069,2346,-84,-8,313,1426,518,3565500,6186100,3441,-0.003888294,0.696680122
1,-34,2118,319,-912,-1799,-2984,-1076,-2,-493,-766,0,-1387000,0,1765,-0.055749129,0.372367823
1,1413,1791,57,-2392,-1377,4062,-753,13,140,2424,0,151000,0,2791,0.057788585,0.345944786
1,1534,32,-109,1349,1074,-256,-112,-14,-170,576,1,836500,0,461,-0.024007156,0.133745241
1,1541,1924,50,-1120,-970,3476,36,-42,210,870,0,-4471000,-15000000,2510,-0.016369489,0.226779891
1,4796,2359,12,121,3224,-16131,474,9,246,969,289,-14400,0,1572,-0.024406348,0.533025208
1,-249,1105,90,-4587,-281,-1578,-810,0,-507,-791,0,100000,0,33,0.079147022,0.557164397
1,1083,1058,43,77,-339,18,9,3,125,902,0,-33000,0,1423,-0.014668715,0.179320085
1,1881,165,23,559,570,2613,349,5,-21,888,0,-142000,0,1311,-0.038838193,0.30511351
1,-14512,-16301,-716,3521,-9941,-5724,2324,47,-6350,-13455,7207,17931950,8393100,-4569,-0.614968697,0.656431417
1,2032,1617,29,12,283,582,-163,11,-456,680,-2,125000,0,1749,-0.024161779,0.160436546
1,1841,-412,-307,1937,-317,800,385,38,712,609,0,-7200,0,2157,-0.021594936,0.079686222
1,-9230,-2763,0,-7103,-2413,4064,1143,-119,3856,-2827,2142,-2885800,0,-6817,-0.092429724,0.751617935
1,1884,2626,0,-868,1779,-450,-618,-1,-240,-55,-1336,29500,0,104,-0.025700935,0.661980342
1,3615,346,0,7349,-2663,5423,2107,1,1197,1698,4438,325700,16931600,6279,-0.196813807,0.646946565
1,-456,-1000,0,941,-868,-2225,-12,15,465,572,0,-474700,0,412,0.004963823,0.137051994
1,1264,614,360,-1556,627,-897,-120,2,216,840,-1480,2900,0,637,0.054626826,0.625553947
1,1509,108,6,1834,808,-311,-863,-2,-1201,880,-279,2149700,0,702,-0.028038687,0.248442295
1,4377,131,0,2624,4138,3505,492,3,298,390,0,41000,0,239,-0.130831501,0.654812597
1,-646,335,0,1172,157,-2604,539,-3,-302,-977,0,22000,0,-803,-0.104727448,0.879932465
1,543,-271,0,212,-138,1219,364,-9,113,669,0,-5500,0,680,-0.028572841,0.34322013
1,672,-255,-38,265,410,1316,-138,0,-1089,-15,0,3051000,0,263,-0.029128808,0.572902191
1,1677,426,0,941,465,1899,-35,52,293,547,30,-20700,0,1212,-0.009513213,0.176801113
1,-2909,-587,0,-2073,-2151,681,-42,0,66,250,-1000,-2383700,2800,-758,-0.083085053,0.740232728
1,1717,-33,-30,1503,-2318,-4527,-252,490,3525,3911,0,-102200,17000,4035,-0.098929263,0.43740745
1,902,483,28,367,353,335,-1,5,71,246,138,-12000,0,550,0.001554094,0.588164973
1,1597,789,5,-175,1441,1458,207,1,645,14,0,-20000,0,156,-0.017217887,0.291651183
1,2466,1922,0,498,1242,2471,452,0,541,1159,0,-8800,0,1223,-0.074008921,0.657410316
1,3011,-1050,0,617,666,-3354,-111,-42,1100,1403,0,28600,0,2345,0.089993073,0.647647837
1,-187,-213,0,-87,-352,525,112,9,96,165,0,-179400,0,165,-0.054808476,0.52791361
1,543,589,0,-236,-241,-346,-62,4,184,107,50,212000,0,783,0.034126596,0.398143625
1,1906,1298,198,-711,1697,1102,19,-6,57,159,0,664100,0,208,-0.027604242,0.326165916
1,5674,373,0,2800,4275,2794,103,-1,8,486,46,-119900,153600,1398,0.004480652,0.579307536
1,1033,782,0,375,205,1363,42,19,65,527,86,16800,-1046000,829,-0.041734371,0.454545455
1,120,296,402,-474,-298,-1276,-295,0,-155,396,0,12000,0,418,0.036944675,0.541701302
1,363,299,-1,-511,247,-202,144,0,294,-21,0,2177000,0,116,-0.022478224,0.45134401
1,1806,625,516,781,1280,-2305,-968,-1,-1005,18845,9,-96683700,-212523082,526,-0.052488263,0.298779343
1,2043,22,364,1664,1785,144,-318,0,25,185,0,-27000,0,258,0.015113832,0.749473886
1,-450,-574,0,-77,-466,-1572,-176,3,-148,17,0,-11200,0,17,-0.016334531,0.719481651
1,1112,905,0,-634,710,3147,-264,7,-548,349,-5,-75500,1200,402,-0.039888795,0.496071558
1,-530,-333,-325,-141,-403,297,-225,-1,-323,-127,0,109000,0,-126,-0.087794171,0.740885258
1,-144,-227,-162,59,-259,499,164,0,165,90,0,35000,0,114,-0.076485378,0.785893873
1,1918,122,12,-168,1848,1753,625,0,757,57,0,-294000,0,70,0.017172689,0.955625773
1,-103,-9,45,38,-212,93,-155,-2,-124,97,0,11100,0,109,-0.066112207,0.332816465
1,-187,26,49,191,-425,-154,-13,0,12,235,0,5000,0,238,-0.061551799,0.520300535
1,674,198,-63,807,-408,-1031,-424,-9,1924,1061,0,-38000,0,1082,0.258977798,0.663835494
1,483,432,490,73,-73,-240,11,0,1,559,0,100,0,557,-0.055288462,0.253405449
1,-157,-14,0,160,-321,-603,-190,0,-133,137,0,-400,0,163,-0.015421373,0.288662033
1,271,117,0,18,88,-138,-50,-2,-20,84,0,-9600,0,182,-0.047089947,0.633333333
1,1170,32,0,1284,-139,-714,221,0,-73,-597,1723,-15220700,120966500,1310,-0.026276941,0.187186301
1,310,86,0,57,203,991,-54,-1,-74,-110,-70,-2025000,2708040,108,-0.041964711,0.567477349
1,-100,-130,0,93,405,-367,-311,0,245,-529,-181,13400,34000,-505,-0.173440183,0.48311391
1,96,-40,0,191,-79,-174,-52,0,116,158,0,4000,0,175,0.041249263,0.578668238
1,-91,-62,0,-18,-25,-199,-182,0,-164,-420,-100,258917,1998997,-66,-0.160421546,0.091334895
1,-4,24,0,-46,-21,-129,57,3,-9,-272,-169,-1369200,3053200,17,0.104874446,0.64549483
1,14412,2748,59,8488,7096,6648,2415,68,1466,4454,0,1304000,0,7315,-0.023256457,0.346428621
1,1033,-166,0,563,186,1527,431,-1,370,841,0,-111700,0,845,-0.043374966,0.39947054
1,310,-55,0,216,76,358,156,-1,182,198,0,44000,0,234,0.018743344,0.173801917
1,18,-6,0,32,4,58,60,0,84,13,0,-15400,0,14,-0.019398642,0.040737148
1,-1073,-427,-512,837,-620,-2299,194,1,-431,-502,0,127000,0,-454,-0.210721573,0.479502875
1,2010,457,0,1399,197,291,234,4,403,-328,-3616,207000,4851000,1813,0.035344573,0.144335995
1,1233,20,0,482,937,2935,285,35,162,187,0,1576884,0,295,0.027819929,0.58742202
1,56,-714,0,604,-134,499,317,0,305,689,0,-5700,0,191,0.025280899,0.208065811
1,-773,193,0,-1032,7,21,713,-3,1419,5165,0,4896904,19748430,-780,0.044534413,0.326585695
1,33,-88,0,23,158,549,0,0,-93,-204,-11,857256,216800,-124,-0.553054662,0.945337621
1,1318,-14,0,500,-1,2448,1250,0,716,1151,0,110900,0,1318,0.000721744,0.351874128
1,838,146,0,360,770,419,-140,-3,341,60,0,141000,0,68,-0.038858433,0.538939052
1,232,27,0,345,107,113,-84,1,-5,101,0,42000,0,125,-0.01918292,0.221285817
1,6,-53,0,-62,143,-707,-168,0,-240,-493,344,-1900,2630300,-137,0.140592695,1.077188146
1,233,-75,0,-40,147,55,-4,8,-30,12,-163,-33720800,1160000,87,0.031354983,0.454647256
1,407,169,4,-44,188,272,28,3,23,138,35,44000,0,220,-0.02871313,0.728660924
1,3262,12,4,2658,732,7247,2327,0,-1769,2232,150,1099520,223819414,2530,0.351783518,0.314145141
1,237,146,0,67,48,51,-6,2,-38,170,0,-12400,0,189,-0.0700883,0.200331126
1,223,-128,0,-282,-136,-157,176,0,209,325,0,17300,0,358,0.080623608,0.371380846
1,63,33,0,-182,53,78,-54,0,-40,10,0,720109,2441340,9,0.099271403,0.304189435
1,16273,3605,48,6322,15091,17205,-706,4,-931,942,-6907,-420900,0,1181,-0.048305712,0.821069808
1,-1054,429,97,-1356,-771,3281,231,-3,85,1572,0,-200,0,-285,-0.014992308,0.180403098
1,378,-315,8,301,-48,753,140,-8,100,385,0,5000,0,426,-0.056739231,0.454763008
1,1712,798,0,326,503,1498,761,13,486,805,0,78800,0,1209,-0.007465782,0.307341352
1,380133,82311,14357,7343,285427,417489,11031,374,16630,37804,553,82559000,174777001,94706,0.05952166,0.75470338
1,390708,249631,78169,8448,299867,180405,12433,0,6800,8416,0,41528000,201181934,90841,-0.007045309,0.723676642
1,21247,15625,496,2806,1234,11160,1129,-1,451,10289,150,-80300,230400,20013,-0.055339674,0.350224439
1,3352,-6983,-7863,2878,789,12204,3902,129,-686,1694,0,46900,0,2562,-0.150890685,0.657766503
1,19053,9443,478,5507,8854,25557,4358,48,2537,6788,0,-19400,0,10199,-0.097461238,0.456739437
1,11557,2400,171,5226,5410,7378,1524,4,1101,4815,0,-682200,0,6148,-0.019004579,0.21550154
1,3735,1866,12,-1484,-2683,1868,-1370,24,3,3279,0,120600,0,6418,-0.014001377,0.570219487
1,22584,1429,0,988,21537,-18383,-823,-65,2332,1259,9456,21138400,21428616,1047,0.352503039,0.799912372
1,39,-549,-115,177,-1248,8501,2192,1,2299,1341,8,-1049000,0,1287,0.0193425,0.759457541
1,58463,49799,18491,4186,54942,3247,1490,20,2038,1834,1336,138654744,274968076,3521,-0.035728869,0.936623792
1,-1389,378,44,-1461,-3511,932,404,13,-279,585,0,790000,0,2122,-0.080705654,0.363696347
1,5107,3371,33,-1128,3100,5375,110,27,46,1686,-1639,-6200,0,2006,-0.029933252,0.718548463
1,2276,2512,0,54,3921,557,-386,-20,-463,-1191,0,15000,0,-1644,-0.083844128,0.59532777
1,-5742,-6532,0,-8974,376,-3030,-2957,108,-5754,-6879,0,25103822,81952101,-6119,0.074185107,0.636670816
1,-246,4516,3485,-1368,-924,-6623,2184,0,3251,593,0,499000,0,678,-0.070467755,0.138416828
1,1006,566,5,-52,656,3096,-352,9,949,-149,724,-196900,1350000,351,-0.011817061,0.705265057
1,-3807,-9566,-1733,5675,-16214,458,1702,-28,20947,12873,0,-5397000,0,12406,0.624016843,0.422380234
1,1822,-352,0,2360,982,-472,897,15,-161,813,97,917600,0,841,-0.02748108,0.776286834
1,-2037,-128,-44,-1242,-1471,208,-298,-9,75,-224,-59,-224000,0,-565,-0.034922079,0.790808782
1,1023,263,-31,382,777,449,-116,4,-26,142,0,-91000,0,246,-0.037480726,0.531787451
1,2695,831,0,511,428,1063,262,12,261,1305,0,-14600,0,2267,0.010944739,0.369502451
1,1334,493,244,759,900,-1319,134,1,131,243,0,-85700,0,434,-0.018890555,0.768665667
1,2741,1292,-2,1086,2094,1394,190,5,147,330,0,41000,0,647,-0.03687987,0.533600802
1,-633,-497,-38,-52,-33,-862,-168,0,-593,-576,52,-136400,0,-599,-0.05744888,0.834793898
1,417,-22,0,282,441,45,-209,-2,-52,-48,46,-1781000,2690000,-24,-0.084264311,0.711700009
1,-845,-48,0,-750,-998,-787,31,4,39,152,0,14136000,0,153,0.073414305,0.36617184
1,-590,-8,-93,-917,-598,1088,53,-3,-97,265,0,-519000,0,7,0.085425321,0.749774246
1,-47,-366,0,-486,-337,-179,208,26,145,288,0,-22000,0,289,0.038731096,0.665252674
1,-53,-185,-153,-320,90,-585,-162,1,-372,-169,0,-386000,0,-144,0.012435911,0.430784335
1,-401,-104,0,-330,-99,-117,-229,1,-143,-302,0,3600,0,-302,-0.028731434,0.518018018
1,-180,145,201,-365,-155,-322,32,1,-55,-41,0,-161000,0,-25,0.023895614,0.502279516
1,1085,-231,0,693,627,1077,403,0,238,383,0,-39000,0,457,-0.025521642,0.568028971
1,-437,56,0,-97,264,-49,-554,0,-704,-699,0,-582000,0,-701,-0.076478269,0.952807312
1,-482,-171,-33,-319,-72,-348,-216,0,-185,-390,0,-15000,0,-410,-0.060209424,0.630890052
1,-206,-308,0,76,-278,-1,-29,-2,-4,70,0,500,0,72,-0.015080949,0.296739854
1,762,123,0,525,871,-83,-55,1,-123,-110,0,41533,11216700,-109,-0.026327839,0.695283883
1,1501,195,0,1374,613,499,104,0,96,436,-104,1999000,30506000,887,-0.077909739,0.373396675
1,274,-105,0,377,-24,19,-13,8,31,132,180,-330500,164400,300,-0.048951049,0.085604051
1,121,-1,0,-86,-11,352,93,2,52,128,0,476000,3043820,131,0.033264569,0.493295513
1,125,-33,0,84,-254,-665,238,-18,1523,57,219,188683,9069175,378,0.025586996,0.725466586
1,-94,45,0,-221,-166,75,-31,-41,-22,140,0,-25000,0,71,0.010396975,0.517013233
1,-196,486,0,-685,-16,-333,-273,-1,-270,-195,3,40980,2565374,-180,0.001604107,0.03208213
1,-1245,-1102,-916,-314,98,-158,27,1,-953,-1427,0,-36700,0,-1343,-0.374432414,0.193852602
1,121,-103,0,414,159,816,222,17,238,-57,0,-108000,0,-39,-0.073274336,0.600707965
1,267,131,0,236,125,327,115,0,117,143,0,-35800,0,142,-0.068666426,0.513552584
1,1285,348,0,-195,-264,68,-196,-2,202,-254,1609,1257680,10041387,1549,0.407226195,0.167858487
1,132,-37,-133,259,-244,60,34,-4,360,377,0,64000,0,376,0.062875451,0.655186223
1,317,-429,0,782,164,1002,194,23,488,134,-46,-3867000,3225000,153,-0.016457341,0.505846687
1,460,229,0,-128,456,1658,3,0,49,5,0,-61000,-1818236,5,0.06006006,0.404804805
1,254,2,0,388,-179,914,315,-1,358,156,-255,3611253,9372582,432,-0.009504413,0.620502376
1,119,213,0,-63,66,290,15,3,150,-182,106,2280186,5963513,52,-0.041170098,0.128927411
1,-612,-151,0,-292,-135,-140,128,-5,15,-617,-53,1541660,11113934,-477,-0.369112815,0.974808324
1,34,1,0,51,0,-14,37,0,35,33,-1,617461,0,32,-0.044036697,0.269724771
1,103,-24,0,44,94,223,201,0,233,-117,123,2704329,4475900,9,-0.100961538,0.5625
1,-795,-311,0,-812,-1152,585,150,-2,217,258,0,46000,0,357,-0.024579821,0.416746581
1,75,-597,0,274,-151,-5926,891,11,1153,-84,298,-502,4232250,226,-0.076848875,0.748874598
1,4813,974,-26,2444,3771,3920,577,1,432,756,0,105500,0,1042,-0.054669827,0.423893138
1,4619,69,-7,1957,4004,6925,916,31,345,51,0,6,0,616,0.062668492,0.774169466
1,1254,383,0,862,-201,1026,371,4,659,1252,50,-106200,0,1456,0.000537577,0.144608107
1,-1570,-142,0,-1723,1400,10202,-235,-15,-1889,-3246,0,8442000,0,-2970,-0.187005687,0.399960782
1,1826,59,0,327,1391,-287,403,1,223,435,0,-15300,0,435,0.125574616,0.566319094
1,1403,370,0,416,606,2506,436,0,339,79,6,16810433,34277680,798,0.000810279,0.427480032
1,-141,-798,-300,708,-745,-881,223,0,577,385,0,-28300,0,604,0.007665166,0.46246502
1,-803,97,13,-314,-932,-535,-165,0,-98,71,0,76300,0,130,-0.040063906,0.486297161
1,85,-72,-35,349,-431,-98,-281,1,-254,-297,628,-33257,31869712,517,-0.128722867,0.67844523
1,64956,36713,1677,4240,58411,47313,-827,69,1937,135,-199,131900,0,6546,-0.042968244,0.767637209
1,951,-153,0,1117,-253,-647,-80,1,-77,319,0,44800,0,1206,-0.085007728,0.590880989
1,-388,-201,0,-92,-372,-615,-135,0,-77,-32,0,-191000,0,-15,-0.062787136,0.740343713
1,1248,496,-76,390,1081,537,104,0,-18,164,2,-159500,0,167,-0.056692913,0.75888014
1,-2754,-1564,-813,-1243,-4400,-1974,-6,-2,2120,2213,9,-53573,3000,1647,0.000259777,0.819515217
1,4623,3126,0,1192,38,1289,216,2,124,323,-190,2228400,29167200,4585,-0.046501196,0.061752392
1,-579,-217,0,116,-354,-2171,166,0,336,-253,9,-3000,69700,-225,-0.311418685,0.982698962
1,-30254,-9172,-924,-2540,-20514,-88440,-5370,-26,-8512,-20132,0,39597500,39000000,-9740,-0.116936683,0.690539536
1,-190,-447,0,142,74,967,100,0,-325,-294,10,-5,1667,-264,-0.355004277,0.918733961
1,20,45,0,28,128,-110,-8,0,-42,10,6,-6775,640,-106,-0.089855072,0.253333333
1,148,52,0,84,70,108,-21,2,-7,53,-3,36700,252500,78,-0.058671825,0.257253385
1,55,72,0,-59,-34,5,44,0,4,41,-10,-139,0,90,-0.012059369,0.24025974
1,3327722,-13701,-15729,1304593,3334280,-207488,0,0,-30892,93315,-34,-4270000,-250000000,-6557,-0.010189812,0.938190322
1,41890,-2304,0,23764,178767,-51449,-117975,60,-60753,-137964,0,-1267000,0,-136877,-0.055158544,0.885350506
1,823183,163244,1489,76571,699591,49214,11185,740,5475,50277,0,2597209,54906910,123592,-0.010174822,0.859699182
1,62687,85942,6999,-7220,52030,-1623,1094,94,20430,13377,3423,3449000,0,10656,-0.054156198,0.83618869
1,19121,3225,45,2257,10145,28185,9127,-112,3457,9229,-249,-1113100,0,8976,0.020722312,0.389318005
1,13280,2038,-273,10054,5845,18010,848,-123,1407,7220,0,-219900,0,7434,-0.028304062,0.569298319
1,6118,4315,754,6770,2641,12010,-2167,6,-3750,670,0,8200,0,3476,-0.035203373,0.397987831
1,-490,-534,-396,325,-1934,7855,1378,-15,1131,1023,0,-33600,0,1444,-0.020512985,0.679534195
1,10255,7066,538,117,8199,9561,467,15,3155,1821,0,-80800,0,2057,0.045984259,0.805833859
1,-6228,831,-2013,-2188,-2480,-21663,-7732,-57,-8248,-7145,-6092,58000,198039,-3748,-0.12234716,0.541194381
1,-1635,-1194,-56,-431,-2657,1673,412,4,526,706,0,1000,0,1021,-0.036171788,0.777897075
1,3507,246,-127,871,3914,9408,-51,9,-324,39,0,-86000,-10000000,-406,-0.03331223,0.601612543
1,3209,2681,669,751,-238,-547,483,10,1256,2355,0,-272000,0,3446,-0.02083665,0.395000796
1,15667,7017,0,7634,11766,8516,1055,50,-378,-1070,-1417,35238,0,3902,-0.117974414,0.547280669
1,231,419,3,343,-583,823,141,3,208,481,0,28000,0,814,-0.046430199,0.402546946
1,782,0,-222,1354,1064,6415,626,-17,1639,477,0,-7669000,0,-281,-0.131657624,0.690787288
1,3565,163,-80,-455,2067,2679,535,-91,908,1476,0,-15000,0,1499,0.039885791,0.475686857
1,618,-1003,-789,631,-59,-1811,585,2,1063,-824,1484,-20000,0,677,0.039920369,0.787789885
1,-3083,80,134,-1465,-3171,8,1448,-14,2743,3501,5,742400,0,87,0.02835423,0.895049719
1,-990,-672,80,321,-1237,-2441,-274,0,-501,41,0,6100,0,246,-0.077689171,0.540757045
1,5602,1873,1944,375,4926,6677,617,-1,56,293,0,-1402400,0,677,-0.039654054,0.688389189
1,1161,756,3,476,557,2334,200,2,310,338,0,-600,0,603,-0.063453634,0.306063848
1,542,-83,0,473,417,192,-14,0,-58,105,0,-37900,0,125,-0.029124277,0.348892879
1,-541,130,0,-402,-687,1041,240,-1,272,-191,0,-23000,-500000,146,-0.133447658,0.684386936
1,-782,-683,0,49,-784,-355,-123,-10,-33,-15,0,-33000,0,1,-0.054565797,0.85738876
1,-94,-50,0,61,-216,-420,105,0,-215,126,0,-487400,0,122,-0.081587448,0.297092755
1,1252,736,-70,-32,156,1526,449,1,435,659,0,35400,0,1096,-0.073661375,0.185188837
1,-105,-431,0,-34,-649,324,213,0,449,544,-65,-20700,0,544,0.018644931,0.755985736
1,234,67,0,-695,-966,-2534,49,5,33,124,1009,12741000,12700000,1200,0.063866513,0.697209436
1,634,146,0,462,168,427,234,1,279,372,21,-4200,16500,465,-0.050701369,0.39665371
1,-3405,-1253,-549,-591,-1225,-2944,-480,-5,-2572,-2202,0,1126300,0,-2178,-0.370462361,0.733664501
1,-128,781,0,-1111,-667,-453,-1356,0,-805,355,0,126370,281114,540,0.079058032,0.328216989
1,250,-50,0,295,117,274,201,1,179,75,0,500,0,133,-0.090137858,0.342735949
1,1129,331,0,8,255,1981,25,0,-186,768,0,98000,0,876,0.035967702,0.436261316
1,68,1,0,47,55,1525,26,0,1,12,0,-3300,0,13,-0.08728749,0.746003552
1,191,82,-13,219,12,136,-23,50,14,115,0,8000,0,179,-0.021725826,0.552937576
1,228,-28,0,165,3,331,31,0,106,224,0,4,0,224,-0.064443732,0.654697018
1,-221,-1096,0,66,-754,-592,-87,-2,272,153,402,6438000,1154112,533,0.315965761,0.334201712
1,194,233,0,21,-12,-1378,-331,-42,-307,2018,-155,3103200,45341700,206,-0.079078695,0.310940499
1,-74,6,0,-55,-52,-75,-34,0,-34,-49,0,430000,0,-22,-0.031984008,0.454772614
1,257,100,0,127,15,170,130,-1,76,238,1,-70,5880861,241,-0.0077951,0.170378619
1,219,-24,0,108,164,576,28,0,13,47,0,-151,8307852,56,-0.006439742,0.535418583
1,-21,-50,0,37,-3,-52,-5,0,3,-86,68,19,1964455,-18,-0.096551724,0.013793103
1,-315,-138,0,-4,-257,-734,176,1,178,-71,14,-918,16000,-57,-0.246681416,0.85619469
1,472306,414581,247368,-4791,346564,82664,17098,1113,21256,75347,27393,280188900,552764889,125743,0.004726298,0.765023827
1,3966,6296,5,-1979,-66,-3694,-1075,290,-677,2489,0,25500,0,4032,-0.008602654,0.089750456
1,779,835,-134,1277,-327,1658,806,14,237,805,0,845000,0,1106,-0.065692975,0.375807509
1,5440,172,-8,4829,6437,-3200,-280,8,414,-295,0,-94,0,-998,0.002719064,0.752206033
1,-144,256,66,-400,-321,-367,2,-1,1555,-47,0,226000,0,177,0.029242175,0.267435475
1,1353,-352,0,1222,978,-818,85,3,51,375,-4,0,0,375,-0.009147022,0.692422102
1,936,1060,0,-178,1451,-247,-505,-19,30,681,280,-1084700,921055,-515,-0.068407453,0.746362029
1,-476,-566,0,886,-890,88,631,-27,685,366,0,-200,0,414,-0.176829268,0.510162602
1,-189,-77,0,-39,-41,-357,-140,0,-173,-148,0,-5,0,-148,-0.196428571,0.517857143
1,-50,-184,0,309,-452,-2436,145,1,140,384,0,-3154,0,402,0.004998215,0.625847911
1,1327,-135,0,1232,260,234,13,5,158,1482,-57,-16000,11879000,1067,-0.033705221,0.098620722
1,2872,863,0,1141,1201,9545,1849,2,1073,1622,636,176900,26050000,1671,-0.118159896,0.447968837
1,139,-24,0,100,87,247,77,0,32,53,0,-7300,0,53,-0.064565719,0.417371253
1,380,39,0,272,299,218,115,-4,107,60,0,-765,0,81,-0.042591267,0.149964209
1,3480,116,0,2801,1183,2057,252,-13,967,1172,0,-1928,11386881,2296,-0.014440433,0.523723569
1,-1390,-306,-10,-1034,-1388,-147,373,5,-87,-11,263,7000,0,-2,-0.012344365,0.597637544
1,120,-50,0,118,104,426,61,0,102,15,-100,-38100,0,16,-0.047756874,0.951519537
1,-1147,-31,270,262,-3051,3005,749,3,1019,1060,843,19303,72758,1903,-0.088780919,0.405855628
1,22,-201,0,-38,110,-230,123,3,22,-17,0,-109000,0,-88,-0.000491207,0.62098438
1,897,-45,28,1007,-498,712,256,2,117,1369,-15,5300,0,1395,-0.079336213,0.16617413
1,352,9,12,290,-160,844,476,0,481,402,-173,-46,400,512,-0.011389522,0.398633257
1,20145239,269493,63652,2095624,18652338,972292,0,0,117383,290822,36,531580000,2495060141,1492901,0.04828875,0.932016203
1,178230,-1767,184,12695,163744,2047,0,0,341,5990,0,416000,0,14486,-0.035405581,0.944936986
1,21783,-9121,-1386,-3812,-27853,16748,6099,896,11520,51049,0,-698200,0,49637,0.055902986,0.204434676
1,4791,2660,378,-1938,1612,32193,3345,188,-1667,1251,0,1549700,0,3179,-0.089121582,0.792072243
1,-9301,-1089,1265,15124,-12107,-19629,807,-10,-2370,4417,378,-1793400,0,2806,-0.107659938,0.278606965
1,4613,-9676,383,-114,7980,-1375,-9255,86,-8093,-3140,0,-22000,0,-3367,-0.102351757,0.782578674
1,13572,-2099,0,160,10520,1648,-5506,-15,-1457,3176,0,-5100,0,3052,-0.031961997,0.3916465
1,9500,-2199,-475,3920,9389,9703,193,-3,-501,-67,0,633000,0,110,-0.065354789,0.705504945
1,115,-1470,-22,-2148,690,-7955,-1356,-11,-854,86,0,1742500,0,-576,-0.000383563,0.582117266
1,4576,-223,-91,-1091,3273,-7097,-3120,-19,-1393,1447,0,1200,0,1303,-0.064566725,0.702556724
